trial_id,participant_id,chain_id,domain,round_num,score,n_actions,chain_pos,condition
16,3,36,decorations,5,0.0,11,1,chain
16,3,36,decorations,6,0.0,9,1,chain
16,3,36,decorations,7,0.0,5,1,chain
16,3,36,decorations,8,100.0,7,1,chain
16,3,36,decorations,9,100.0,7,1,chain
16,3,36,decorations,10,100.0,10,1,chain
17,16,12,cooking,1,0.0,6,1,chain
17,16,12,cooking,2,40.0,2,1,chain
17,16,12,cooking,3,0.0,4,1,chain
17,16,12,cooking,4,60.0,3,1,chain
17,16,12,cooking,5,40.0,3,1,chain
17,16,12,cooking,6,40.0,2,1,chain
17,16,12,cooking,7,40.0,2,1,chain
17,16,12,cooking,8,0.0,4,1,chain
17,16,12,cooking,9,0.0,2,1,chain
17,16,12,cooking,10,20.0,2,1,chain
18,18,57,animals,1,0.0,13,1,chain
18,18,57,animals,2,25.0,5,1,chain
18,18,57,animals,3,20.0,10,1,chain
18,18,57,animals,4,55.0,7,1,chain
18,18,57,animals,5,30.0,8,1,chain
18,18,57,animals,6,25.0,12,1,chain
18,18,57,animals,7,50.0,8,1,chain
18,18,57,animals,8,60.0,10,1,chain
18,18,57,animals,9,25.0,6,1,chain
18,18,57,animals,10,0.0,6,1,chain
20,9,13,cooking,1,80.0,11,1,chain
20,9,13,cooking,2,40.0,10,1,chain
20,9,13,cooking,3,80.0,9,1,chain
20,9,13,cooking,4,0.0,9,1,chain
20,9,13,cooking,5,80.0,7,1,chain
20,9,13,cooking,6,0.0,9,1,chain
20,9,13,cooking,7,80.0,9,1,chain
20,9,13,cooking,8,100.0,8,1,chain
20,9,13,cooking,9,100.0,6,1,chain
20,9,13,cooking,10,80.0,9,1,chain
21,3,5,cooking,1,0.0,13,1,chain
21,3,5,cooking,2,0.0,12,1,chain
21,3,5,cooking,3,0.0,11,1,chain
21,3,5,cooking,4,20.0,8,1,chain
21,3,5,cooking,5,100.0,8,1,chain
21,3,5,cooking,6,0.0,9,1,chain
21,3,5,cooking,7,100.0,8,1,chain
21,3,5,cooking,8,100.0,7,1,chain
21,3,5,cooking,9,100.0,7,1,chain
21,3,5,cooking,10,100.0,7,1,chain
23,16,50,animals,1,0.0,3,1,chain
23,16,50,animals,2,0.0,3,1,chain
23,16,50,animals,3,0.0,2,1,chain
23,16,50,animals,4,0.0,5,1,chain
23,16,50,animals,5,5.0,3,1,chain
23,16,50,animals,6,0.0,3,1,chain
23,16,50,animals,7,15.0,2,1,chain
23,16,50,animals,8,20.0,2,1,chain
23,16,50,animals,9,10.0,2,1,chain
23,16,50,animals,10,15.0,3,1,chain
24,16,79,potions,1,0.0,3,1,chain
24,16,79,potions,2,0.0,3,1,chain
24,16,79,potions,3,0.0,2,1,chain
24,16,79,potions,4,0.0,2,1,chain
24,16,79,potions,5,0.0,2,1,chain
24,16,79,potions,6,0.0,3,1,chain
24,16,79,potions,7,0.0,2,1,chain
24,16,79,potions,8,0.0,2,1,chain
24,16,79,potions,9,0.0,3,1,chain
24,16,79,potions,10,0.0,2,1,chain
25,3,76,potions,1,30.0,16,1,chain
25,3,76,potions,2,0.0,8,1,chain
25,3,76,potions,3,30.0,6,1,chain
25,3,76,potions,4,0.0,11,1,chain
25,3,76,potions,5,0.0,11,1,chain
25,3,76,potions,6,60.0,6,1,chain
25,3,76,potions,7,100.0,9,1,chain
25,3,76,potions,8,60.0,12,1,chain
25,3,76,potions,9,60.0,8,1,chain
25,3,76,potions,10,60.0,10,1,chain
26,16,23,decorations,1,0.0,2,1,chain
26,16,23,decorations,2,25.0,2,1,chain
26,16,23,decorations,3,0.0,2,1,chain
26,16,23,decorations,4,45.0,2,1,chain
26,16,23,decorations,5,45.0,2,1,chain
26,16,23,decorations,6,25.0,2,1,chain
26,16,23,decorations,7,20.0,2,1,chain
26,16,23,decorations,8,0.0,2,1,chain
26,16,23,decorations,9,25.0,2,1,chain
26,16,23,decorations,10,55.0,2,1,chain
27,18,21,decorations,1,0.0,5,1,chain
27,18,21,decorations,2,20.0,7,1,chain
27,18,21,decorations,3,80.0,5,1,chain
27,18,21,decorations,4,80.0,4,1,chain
27,18,21,decorations,5,20.0,5,1,chain
27,18,21,decorations,6,50.0,4,1,chain
27,18,21,decorations,7,50.0,4,1,chain
27,18,21,decorations,8,80.0,4,1,chain
27,18,21,decorations,9,50.0,4,1,chain
27,18,21,decorations,10,30.0,4,1,chain
28,24,16,cooking,1,0.0,12,1,chain
28,24,16,cooking,2,0.0,9,1,chain
28,24,16,cooking,3,60.0,8,1,chain
28,24,16,cooking,4,40.0,5,1,chain
28,24,16,cooking,5,60.0,7,1,chain
28,24,16,cooking,6,60.0,6,1,chain
28,24,16,cooking,7,40.0,7,1,chain
28,24,16,cooking,8,60.0,6,1,chain
28,24,16,cooking,9,40.0,6,1,chain
28,24,16,cooking,10,60.0,6,1,chain
29,24,30,decorations,1,45.0,8,1,chain
29,24,30,decorations,2,5.0,6,1,chain
29,24,30,decorations,3,45.0,15,1,chain
29,24,30,decorations,4,100.0,9,1,chain
29,24,30,decorations,5,100.0,8,1,chain
29,24,30,decorations,6,100.0,10,1,chain
29,24,30,decorations,7,100.0,10,1,chain
29,24,30,decorations,8,100.0,6,1,chain
29,24,30,decorations,9,70.0,9,1,chain
29,24,30,decorations,10,100.0,7,1,chain
30,26,68,potions,1,60.0,5,1,chain
30,26,68,potions,2,100.0,4,1,chain
30,26,68,potions,3,60.0,7,1,chain
30,26,68,potions,4,100.0,5,1,chain
30,26,68,potions,5,100.0,4,1,chain
30,26,68,potions,6,100.0,6,1,chain
30,26,68,potions,7,60.0,5,1,chain
30,26,68,potions,8,60.0,5,1,chain
30,26,68,potions,9,60.0,5,1,chain
30,26,68,potions,10,0.0,7,1,chain
31,18,14,cooking,1,60.0,4,1,chain
31,18,14,cooking,2,0.0,7,1,chain
31,18,14,cooking,3,40.0,4,1,chain
31,18,14,cooking,4,40.0,4,1,chain
31,18,14,cooking,5,60.0,4,1,chain
31,18,14,cooking,6,20.0,4,1,chain
31,18,14,cooking,7,40.0,4,1,chain
31,18,14,cooking,8,20.0,4,1,chain
31,18,14,cooking,9,40.0,4,1,chain
31,18,14,cooking,10,80.0,3,1,chain
32,28,4,cooking,1,20.0,1,1,chain
32,28,4,cooking,2,0.0,5,1,chain
32,28,4,cooking,3,0.0,5,1,chain
32,28,4,cooking,4,0.0,4,1,chain
32,28,4,cooking,5,20.0,4,1,chain
32,28,4,cooking,6,0.0,5,1,chain
32,28,4,cooking,7,0.0,5,1,chain
32,28,4,cooking,8,0.0,4,1,chain
32,28,4,cooking,9,0.0,6,1,chain
32,28,4,cooking,10,0.0,5,1,chain
33,25,32,decorations,1,25.0,3,1,chain
33,25,32,decorations,2,25.0,4,1,chain
33,25,32,decorations,3,25.0,4,1,chain
33,25,32,decorations,4,55.0,2,1,chain
33,25,32,decorations,5,0.0,4,1,chain
33,25,32,decorations,6,0.0,4,1,chain
33,25,32,decorations,7,55.0,2,1,chain
33,25,32,decorations,8,0.0,4,1,chain
33,25,32,decorations,9,20.0,5,1,chain
33,25,32,decorations,10,0.0,4,1,chain
34,24,72,potions,1,40.0,10,1,chain
34,24,72,potions,2,60.0,4,1,chain
34,24,72,potions,3,60.0,5,1,chain
34,24,72,potions,4,100.0,8,1,chain
34,24,72,potions,5,100.0,6,1,chain
34,24,72,potions,6,100.0,6,1,chain
34,24,72,potions,7,60.0,6,1,chain
34,24,72,potions,8,60.0,7,1,chain
34,24,72,potions,9,100.0,3,1,chain
34,24,72,potions,10,100.0,3,1,chain
35,18,73,potions,1,0.0,5,1,chain
35,18,73,potions,2,100.0,3,1,chain
35,18,73,potions,3,40.0,4,1,chain
35,18,73,potions,4,30.0,4,1,chain
35,18,73,potions,5,30.0,9,1,chain
35,18,73,potions,6,30.0,5,1,chain
35,18,73,potions,7,70.0,4,1,chain
35,18,73,potions,8,0.0,9,1,chain
35,18,73,potions,9,30.0,5,1,chain
35,18,73,potions,10,30.0,4,1,chain
36,28,37,decorations,1,25.0,2,1,chain
36,28,37,decorations,2,25.0,2,1,chain
36,28,37,decorations,3,0.0,4,1,chain
36,28,37,decorations,4,0.0,4,1,chain
36,28,37,decorations,5,25.0,4,1,chain
36,28,37,decorations,6,0.0,2,1,chain
36,28,37,decorations,7,0.0,4,1,chain
36,28,37,decorations,8,0.0,3,1,chain
36,28,37,decorations,9,25.0,3,1,chain
36,28,37,decorations,10,0.0,5,1,chain
37,24,46,animals,1,60.0,18,1,chain
37,24,46,animals,2,0.0,14,1,chain
37,24,46,animals,3,20.0,16,1,chain
37,24,46,animals,4,55.0,6,1,chain
37,24,46,animals,5,60.0,13,1,chain
37,24,46,animals,6,65.0,14,1,chain
37,24,46,animals,7,85.0,10,1,chain
37,24,46,animals,8,95.0,10,1,chain
37,24,46,animals,9,95.0,12,1,chain
37,24,46,animals,10,100.0,15,1,chain
39,25,49,animals,1,20.0,3,1,chain
39,25,49,animals,2,0.0,4,1,chain
39,25,49,animals,3,10.0,4,1,chain
39,25,49,animals,4,0.0,4,1,chain
39,25,49,animals,5,0.0,4,1,chain
39,25,49,animals,6,0.0,4,1,chain
39,25,49,animals,7,0.0,4,1,chain
39,25,49,animals,8,10.0,3,1,chain
39,25,49,animals,9,10.0,2,1,chain
39,25,49,animals,10,10.0,3,1,chain
40,30,31,decorations,1,0.0,10,1,chain
40,30,31,decorations,2,25.0,4,1,chain
40,30,31,decorations,3,25.0,4,1,chain
40,30,31,decorations,4,25.0,5,1,chain
40,30,31,decorations,5,30.0,3,1,chain
40,30,31,decorations,6,50.0,4,1,chain
40,30,31,decorations,7,25.0,4,1,chain
40,30,31,decorations,8,80.0,4,1,chain
40,30,31,decorations,9,25.0,3,1,chain
40,30,31,decorations,10,80.0,4,1,chain
41,28,56,animals,1,0.0,3,1,chain
41,28,56,animals,2,0.0,3,1,chain
41,28,56,animals,3,0.0,5,1,chain
41,28,56,animals,4,10.0,4,1,chain
41,28,56,animals,5,0.0,3,1,chain
41,28,56,animals,6,0.0,2,1,chain
41,28,56,animals,7,0.0,7,1,chain
41,28,56,animals,8,0.0,4,1,chain
41,28,56,animals,9,0.0,5,1,chain
41,28,56,animals,10,0.0,6,1,chain
43,26,43,animals,1,10.0,4,1,chain
43,26,43,animals,2,25.0,4,1,chain
43,26,43,animals,3,20.0,3,1,chain
43,26,43,animals,4,15.0,4,1,chain
43,26,43,animals,5,5.0,3,1,chain
43,26,43,animals,6,20.0,3,1,chain
43,26,43,animals,7,25.0,6,1,chain
43,26,43,animals,8,25.0,5,1,chain
43,26,43,animals,9,20.0,3,1,chain
43,26,43,animals,10,35.0,3,1,chain
44,28,71,potions,1,0.0,2,1,chain
44,28,71,potions,2,0.0,4,1,chain
44,28,71,potions,3,0.0,6,1,chain
44,28,71,potions,4,0.0,3,1,chain
44,28,71,potions,5,70.0,3,1,chain
44,28,71,potions,6,0.0,4,1,chain
44,28,71,potions,7,0.0,2,1,chain
44,28,71,potions,8,0.0,2,1,chain
44,28,71,potions,9,0.0,2,1,chain
44,28,71,potions,10,0.0,4,1,chain
45,25,9,cooking,1,60.0,3,1,chain
45,25,9,cooking,2,20.0,3,1,chain
45,25,9,cooking,3,40.0,3,1,chain
45,25,9,cooking,4,60.0,3,1,chain
45,25,9,cooking,5,20.0,3,1,chain
45,25,9,cooking,6,60.0,3,1,chain
45,25,9,cooking,7,0.0,4,1,chain
45,25,9,cooking,8,40.0,3,1,chain
45,25,9,cooking,9,40.0,3,1,chain
45,25,9,cooking,10,40.0,3,1,chain
46,7,3,cooking,1,40.0,7,1,chain
46,7,3,cooking,2,60.0,9,1,chain
46,7,3,cooking,3,60.0,9,1,chain
46,7,3,cooking,4,20.0,8,1,chain
46,7,3,cooking,5,0.0,6,1,chain
46,7,3,cooking,6,25.0,8,1,chain
46,7,3,cooking,7,0.0,9,1,chain
46,7,3,cooking,8,80.0,9,1,chain
46,7,3,cooking,9,0.0,4,1,chain
46,7,3,cooking,10,80.0,5,1,chain
47,32,69,potions,1,100.0,5,1,chain
47,32,69,potions,2,100.0,4,1,chain
47,32,69,potions,3,100.0,3,1,chain
47,32,69,potions,4,30.0,6,1,chain
47,32,69,potions,5,60.0,4,1,chain
47,32,69,potions,6,100.0,4,1,chain
47,32,69,potions,7,100.0,3,1,chain
47,32,69,potions,8,100.0,6,1,chain
47,32,69,potions,9,100.0,3,1,chain
47,32,69,potions,10,100.0,4,1,chain
49,25,80,potions,1,0.0,4,1,chain
49,25,80,potions,2,0.0,3,1,chain
49,25,80,potions,3,0.0,3,1,chain
49,25,80,potions,4,0.0,3,1,chain
49,25,80,potions,5,30.0,1,1,chain
49,25,80,potions,6,30.0,1,1,chain
49,25,80,potions,7,0.0,3,1,chain
49,25,80,potions,8,0.0,4,1,chain
49,25,80,potions,9,30.0,4,1,chain
49,25,80,potions,10,0.0,3,1,chain
50,32,51,animals,1,20.0,5,1,chain
50,32,51,animals,2,35.0,4,1,chain
50,32,51,animals,3,20.0,4,1,chain
50,32,51,animals,4,25.0,5,1,chain
50,32,51,animals,5,35.0,5,1,chain
50,32,51,animals,6,25.0,5,1,chain
50,32,51,animals,7,30.0,5,1,chain
50,32,51,animals,8,35.0,3,1,chain
50,32,51,animals,9,35.0,3,1,chain
50,32,51,animals,10,20.0,3,1,chain
51,26,26,decorations,1,20.0,4,1,chain
51,26,26,decorations,2,0.0,4,1,chain
51,26,26,decorations,3,0.0,3,1,chain
51,26,26,decorations,4,50.0,4,1,chain
51,26,26,decorations,5,55.0,3,1,chain
51,26,26,decorations,6,0.0,3,1,chain
51,26,26,decorations,7,75.0,3,1,chain
51,26,26,decorations,8,55.0,2,1,chain
51,26,26,decorations,9,55.0,3,1,chain
51,26,26,decorations,10,0.0,3,1,chain
53,30,1,cooking,1,60.0,5,1,chain
53,30,1,cooking,2,40.0,4,1,chain
53,30,1,cooking,3,0.0,4,1,chain
53,30,1,cooking,4,0.0,4,1,chain
53,30,1,cooking,5,80.0,3,1,chain
53,30,1,cooking,6,80.0,3,1,chain
53,30,1,cooking,7,0.0,4,1,chain
53,30,1,cooking,8,80.0,4,1,chain
53,30,1,cooking,9,80.0,3,1,chain
53,30,1,cooking,10,80.0,3,1,chain
54,32,22,decorations,1,80.0,4,1,chain
54,32,22,decorations,2,50.0,3,1,chain
54,32,22,decorations,3,50.0,5,1,chain
54,32,22,decorations,4,25.0,5,1,chain
54,32,22,decorations,5,25.0,5,1,chain
54,32,22,decorations,6,50.0,3,1,chain
54,32,22,decorations,7,80.0,3,1,chain
54,32,22,decorations,8,50.0,3,1,chain
54,32,22,decorations,9,80.0,3,1,chain
54,32,22,decorations,10,80.0,3,1,chain
56,26,10,cooking,1,80.0,6,1,chain
56,26,10,cooking,2,20.0,5,1,chain
56,26,10,cooking,3,40.0,3,1,chain
56,26,10,cooking,4,40.0,3,1,chain
56,26,10,cooking,5,40.0,3,1,chain
56,26,10,cooking,6,0.0,4,1,chain
56,26,10,cooking,7,60.0,5,1,chain
56,26,10,cooking,8,60.0,3,1,chain
56,26,10,cooking,9,60.0,2,1,chain
56,26,10,cooking,10,60.0,3,1,chain
57,32,18,cooking,1,60.0,5,1,chain
57,32,18,cooking,2,60.0,5,1,chain
57,32,18,cooking,3,60.0,4,1,chain
57,32,18,cooking,4,60.0,3,1,chain
57,32,18,cooking,5,60.0,5,1,chain
57,32,18,cooking,6,60.0,5,1,chain
57,32,18,cooking,7,60.0,7,1,chain
57,32,18,cooking,8,60.0,3,1,chain
57,32,18,cooking,9,40.0,5,1,chain
57,32,18,cooking,10,40.0,3,1,chain
58,30,77,potions,1,0.0,4,1,chain
58,30,77,potions,2,30.0,4,1,chain
58,30,77,potions,3,100.0,3,1,chain
58,30,77,potions,4,30.0,3,1,chain
58,30,77,potions,5,30.0,4,1,chain
58,30,77,potions,6,30.0,3,1,chain
58,30,77,potions,7,0.0,5,1,chain
58,30,77,potions,8,30.0,3,1,chain
58,30,77,potions,9,0.0,3,1,chain
58,30,77,potions,10,100.0,2,1,chain
60,30,54,animals,1,10.0,4,1,chain
60,30,54,animals,2,10.0,5,1,chain
60,30,54,animals,3,15.0,5,1,chain
60,30,54,animals,4,15.0,4,1,chain
60,30,54,animals,5,25.0,4,1,chain
60,30,54,animals,6,0.0,4,1,chain
60,30,54,animals,7,0.0,4,1,chain
60,30,54,animals,8,20.0,4,1,chain
60,30,54,animals,9,20.0,6,1,chain
60,30,54,animals,10,25.0,4,1,chain
61,38,42,animals,1,0.0,12,1,chain
61,38,42,animals,2,0.0,8,1,chain
61,38,42,animals,3,45.0,9,1,chain
61,38,42,animals,4,0.0,10,1,chain
61,38,42,animals,5,5.0,11,1,chain
61,38,42,animals,6,25.0,8,1,chain
61,38,42,animals,7,0.0,8,1,chain
61,38,42,animals,8,0.0,7,1,chain
61,38,42,animals,9,0.0,6,1,chain
61,38,42,animals,10,0.0,5,1,chain
62,40,64,potions,1,70.0,5,1,chain
62,40,64,potions,2,10.0,6,1,chain
62,40,64,potions,3,30.0,8,1,chain
62,40,64,potions,4,0.0,3,1,chain
62,40,64,potions,5,70.0,2,1,chain
62,40,64,potions,6,0.0,5,1,chain
62,40,64,potions,7,100.0,2,1,chain
62,40,64,potions,8,30.0,6,1,chain
62,40,64,potions,9,0.0,6,1,chain
62,40,64,potions,10,60.0,2,1,chain
65,40,28,decorations,1,0.0,4,1,chain
65,40,28,decorations,2,45.0,7,1,chain
65,40,28,decorations,3,5.0,5,1,chain
65,40,28,decorations,4,30.0,4,1,chain
65,40,28,decorations,5,0.0,5,1,chain
65,40,28,decorations,6,30.0,3,1,chain
65,40,28,decorations,7,25.0,1,1,chain
65,40,28,decorations,8,0.0,4,1,chain
65,40,28,decorations,9,0.0,2,1,chain
65,40,28,decorations,10,20.0,5,1,chain
67,38,70,potions,1,0.0,6,1,chain
67,38,70,potions,2,0.0,10,1,chain
67,38,70,potions,3,80.0,7,1,chain
67,38,70,potions,4,0.0,9,1,chain
67,38,70,potions,5,20.0,7,1,chain
67,38,70,potions,6,0.0,6,1,chain
67,38,70,potions,7,0.0,8,1,chain
67,38,70,potions,8,0.0,5,1,chain
67,38,70,potions,9,30.0,6,1,chain
67,38,70,potions,10,0.0,6,1,chain
68,40,2,cooking,1,20.0,6,1,chain
68,40,2,cooking,2,60.0,3,1,chain
68,40,2,cooking,3,60.0,6,1,chain
68,40,2,cooking,4,40.0,2,1,chain
68,40,2,cooking,5,40.0,4,1,chain
68,40,2,cooking,6,40.0,4,1,chain
68,40,2,cooking,7,60.0,3,1,chain
68,40,2,cooking,8,0.0,4,1,chain
68,40,2,cooking,9,60.0,3,1,chain
68,40,2,cooking,10,20.0,3,1,chain
69,40,47,animals,1,15.0,5,1,chain
69,40,47,animals,2,0.0,8,1,chain
69,40,47,animals,3,15.0,12,1,chain
69,40,47,animals,4,0.0,8,1,chain
69,40,47,animals,5,0.0,9,1,chain
69,40,47,animals,6,5.0,6,1,chain
69,40,47,animals,7,25.0,3,1,chain
69,40,47,animals,8,5.0,6,1,chain
69,40,47,animals,9,20.0,4,1,chain
69,40,47,animals,10,10.0,3,1,chain
71,49,53,animals,1,50.0,5,1,chain
71,49,53,animals,2,0.0,11,1,chain
71,49,53,animals,3,50.0,11,1,chain
71,49,53,animals,4,55.0,5,1,chain
71,49,53,animals,5,50.0,7,1,chain
71,49,53,animals,6,80.0,5,1,chain
71,49,53,animals,7,0.0,10,1,chain
71,49,53,animals,8,5.0,8,1,chain
71,49,53,animals,9,45.0,4,1,chain
71,49,53,animals,10,0.0,20,1,chain
72,38,15,cooking,1,40.0,6,1,chain
72,38,15,cooking,2,20.0,6,1,chain
72,38,15,cooking,3,0.0,8,1,chain
72,38,15,cooking,4,20.0,7,1,chain
72,38,15,cooking,5,40.0,6,1,chain
72,38,15,cooking,6,0.0,5,1,chain
72,38,15,cooking,7,40.0,5,1,chain
72,38,15,cooking,8,0.0,6,1,chain
72,38,15,cooking,9,60.0,7,1,chain
72,38,15,cooking,10,0.0,6,1,chain
73,49,20,cooking,1,20.0,4,1,chain
73,49,20,cooking,2,0.0,5,1,chain
73,49,20,cooking,3,0.0,5,1,chain
73,49,20,cooking,4,40.0,2,1,chain
73,49,20,cooking,5,0.0,7,1,chain
73,49,20,cooking,6,80.0,7,1,chain
73,49,20,cooking,7,0.0,5,1,chain
73,49,20,cooking,8,40.0,3,1,chain
73,49,20,cooking,9,40.0,4,1,chain
73,49,20,cooking,10,60.0,4,1,chain
74,38,27,decorations,1,0.0,5,1,chain
74,38,27,decorations,2,0.0,5,1,chain
74,38,27,decorations,3,55.0,4,1,chain
74,38,27,decorations,4,20.0,5,1,chain
74,38,27,decorations,5,0.0,4,1,chain
74,38,27,decorations,6,50.0,4,1,chain
74,38,27,decorations,7,0.0,5,1,chain
74,38,27,decorations,8,0.0,3,1,chain
74,38,27,decorations,9,55.0,4,1,chain
74,38,27,decorations,10,25.0,5,1,chain
75,53,59,animals,1,0.0,7,1,chain
75,53,59,animals,2,0.0,12,1,chain
75,53,59,animals,3,0.0,11,1,chain
75,53,59,animals,4,25.0,12,1,chain
75,53,59,animals,5,15.0,16,1,chain
75,53,59,animals,6,0.0,10,1,chain
75,53,59,animals,7,0.0,13,1,chain
75,53,59,animals,8,25.0,8,1,chain
75,53,59,animals,9,15.0,6,1,chain
75,53,59,animals,10,30.0,8,1,chain
76,54,41,animals,1,0.0,13,1,chain
76,54,41,animals,2,0.0,5,1,chain
76,54,41,animals,3,15.0,6,1,chain
76,54,41,animals,4,10.0,3,1,chain
76,54,41,animals,5,30.0,5,1,chain
76,54,41,animals,6,5.0,9,1,chain
76,54,41,animals,7,25.0,6,1,chain
76,54,41,animals,8,0.0,5,1,chain
76,54,41,animals,9,5.0,4,1,chain
76,54,41,animals,10,25.0,3,1,chain
78,49,75,potions,1,70.0,4,1,chain
78,49,75,potions,2,30.0,5,1,chain
78,49,75,potions,3,0.0,5,1,chain
78,49,75,potions,4,70.0,3,1,chain
78,49,75,potions,5,0.0,6,1,chain
78,49,75,potions,6,0.0,5,1,chain
78,49,75,potions,7,0.0,8,1,chain
78,49,75,potions,8,0.0,3,1,chain
78,49,75,potions,9,0.0,5,1,chain
78,49,75,potions,10,30.0,1,1,chain
80,53,19,cooking,1,0.0,15,1,chain
80,53,19,cooking,2,40.0,3,1,chain
80,53,19,cooking,3,60.0,7,1,chain
80,53,19,cooking,4,100.0,7,1,chain
80,53,19,cooking,5,0.0,10,1,chain
80,53,19,cooking,6,60.0,7,1,chain
80,53,19,cooking,7,60.0,13,1,chain
80,53,19,cooking,8,100.0,8,1,chain
80,53,19,cooking,9,25.0,9,1,chain
80,53,19,cooking,10,100.0,7,1,chain
81,49,33,decorations,1,30.0,3,1,chain
81,49,33,decorations,2,20.0,4,1,chain
81,49,33,decorations,3,30.0,3,1,chain
81,49,33,decorations,4,20.0,5,1,chain
81,49,33,decorations,5,30.0,2,1,chain
81,49,33,decorations,6,25.0,2,1,chain
81,49,33,decorations,7,20.0,3,1,chain
81,49,33,decorations,8,30.0,3,1,chain
81,49,33,decorations,9,0.0,5,1,chain
81,49,33,decorations,10,0.0,6,1,chain
83,54,35,decorations,1,45.0,7,1,chain
83,54,35,decorations,2,45.0,7,1,chain
83,54,35,decorations,3,45.0,6,1,chain
83,54,35,decorations,4,70.0,13,1,chain
83,54,35,decorations,5,45.0,4,1,chain
83,54,35,decorations,6,75.0,7,1,chain
83,54,35,decorations,7,45.0,5,1,chain
83,54,35,decorations,8,45.0,8,1,chain
83,54,35,decorations,9,70.0,4,1,chain
83,54,35,decorations,10,75.0,4,1,chain
85,53,74,potions,1,100.0,6,1,chain
85,53,74,potions,2,100.0,6,1,chain
85,53,74,potions,3,60.0,8,1,chain
85,53,74,potions,4,100.0,4,1,chain
85,53,74,potions,5,100.0,3,1,chain
85,53,74,potions,6,100.0,3,1,chain
85,53,74,potions,7,0.0,7,1,chain
85,53,74,potions,8,100.0,6,1,chain
85,53,74,potions,9,60.0,7,1,chain
85,53,74,potions,10,100.0,6,1,chain
86,54,62,potions,1,30.0,5,1,chain
86,54,62,potions,2,30.0,7,1,chain
86,54,62,potions,3,60.0,13,1,chain
86,54,62,potions,4,30.0,7,1,chain
86,54,62,potions,5,100.0,3,1,chain
86,54,62,potions,6,0.0,11,1,chain
86,54,62,potions,7,60.0,5,1,chain
86,54,62,potions,8,60.0,3,1,chain
86,54,62,potions,9,60.0,3,1,chain
86,54,62,potions,10,80.0,3,1,chain
88,53,39,decorations,1,0.0,7,1,chain
88,53,39,decorations,2,0.0,6,1,chain
88,53,39,decorations,3,0.0,6,1,chain
88,53,39,decorations,4,0.0,5,1,chain
88,53,39,decorations,5,0.0,8,1,chain
88,53,39,decorations,6,70.0,4,1,chain
88,53,39,decorations,7,45.0,6,1,chain
88,53,39,decorations,8,0.0,6,1,chain
88,53,39,decorations,9,0.0,5,1,chain
88,53,39,decorations,10,25.0,6,1,chain
90,54,8,cooking,1,40.0,7,1,chain
90,54,8,cooking,2,60.0,3,1,chain
90,54,8,cooking,3,40.0,4,1,chain
90,54,8,cooking,4,60.0,3,1,chain
90,54,8,cooking,5,60.0,3,1,chain
90,54,8,cooking,6,80.0,4,1,chain
90,54,8,cooking,7,0.0,7,1,chain
90,54,8,cooking,8,60.0,3,1,chain
90,54,8,cooking,9,0.0,4,1,chain
90,54,8,cooking,10,80.0,5,1,chain
95,74,45,animals,1,0.0,11,1,chain
95,74,45,animals,2,0.0,11,1,chain
95,74,45,animals,3,0.0,9,1,chain
95,74,45,animals,4,25.0,5,1,chain
95,74,45,animals,5,20.0,6,1,chain
95,74,45,animals,6,15.0,7,1,chain
95,74,45,animals,7,25.0,16,1,chain
95,74,45,animals,8,55.0,16,1,chain
95,74,45,animals,9,35.0,18,1,chain
95,74,45,animals,10,65.0,14,1,chain
97,74,24,decorations,1,25.0,9,1,chain
97,74,24,decorations,2,0.0,5,1,chain
97,74,24,decorations,3,0.0,6,1,chain
97,74,24,decorations,4,25.0,5,1,chain
97,74,24,decorations,5,0.0,6,1,chain
97,74,24,decorations,6,55.0,7,1,chain
97,74,24,decorations,7,50.0,5,1,chain
97,74,24,decorations,8,45.0,6,1,chain
97,74,24,decorations,9,45.0,6,1,chain
97,74,24,decorations,10,45.0,6,1,chain
98,74,11,cooking,1,60.0,9,1,chain
98,74,11,cooking,2,80.0,7,1,chain
98,74,11,cooking,3,80.0,6,1,chain
98,74,11,cooking,4,0.0,7,1,chain
98,74,11,cooking,5,0.0,6,1,chain
98,74,11,cooking,6,0.0,7,1,chain
98,74,11,cooking,7,80.0,8,1,chain
98,74,11,cooking,8,80.0,5,1,chain
98,74,11,cooking,9,80.0,5,1,chain
98,74,11,cooking,10,80.0,6,1,chain
99,74,67,potions,1,60.0,8,1,chain
99,74,67,potions,2,100.0,6,1,chain
99,74,67,potions,3,100.0,5,1,chain
99,74,67,potions,4,30.0,7,1,chain
99,74,67,potions,5,100.0,5,1,chain
99,74,67,potions,6,100.0,6,1,chain
99,74,67,potions,7,100.0,6,1,chain
99,74,67,potions,8,100.0,6,1,chain
99,74,67,potions,9,100.0,6,1,chain
99,74,67,potions,10,100.0,7,1,chain
105,98,52,animals,1,0.0,6,1,chain
105,98,52,animals,2,15.0,14,1,chain
105,98,52,animals,3,15.0,10,1,chain
105,98,52,animals,4,10.0,7,1,chain
105,98,52,animals,5,5.0,5,1,chain
105,98,52,animals,6,10.0,4,1,chain
105,98,52,animals,7,10.0,4,1,chain
105,98,52,animals,8,15.0,5,1,chain
105,98,52,animals,9,10.0,4,1,chain
105,98,52,animals,10,15.0,4,1,chain
108,107,60,animals,1,0.0,5,1,chain
108,107,60,animals,2,0.0,4,1,chain
108,107,60,animals,3,0.0,7,1,chain
108,107,60,animals,4,5.0,5,1,chain
